timestamp,voltage_ll_avg,current_avg,power_factor,active_power_kw,apparent_power_kva,reactive_power_kvar,active_energy_kwh,solar_voltage_ll_avg,solar_current_avg,solar_power_factor,solar_active_power_kw,solar_apparent_power_kva,solar_reactive_power_kvar,solar_active_energy_kwh,hour,minute,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,is_daylight,apparent_vs_active_ratio,reactive_power_ratio,voltage_deviation,solar_contribution_ratio,net_grid_power,energy_consumption,energy_lag_1,energy_lag_4,energy_lag_96,power_lag_1,power_lag_4,voltage_lag_1,energy_roll_mean_4,energy_roll_std_4,energy_roll_mean_24,power_roll_mean_4,power_roll_std_4
2026-02-11 18:30:00,427.026,1.169,0.958,0.884,0.924,-0.269,25128.216,426.116,1.114,-0.073,0.061,0.288,0.282,25128.232,18,30,2,11,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1.0452488687782806,0.3042986425339367,2.9755879002657935,0.06455026455026454,0.823,0.04799999999886495,0.2540000000008149,1.5600000000013097,0.27599999999802094,0.744,3.514,429.316,0.4669999999996435,0.4156617214345601,2.620937500000006,0.7674999999999996,0.08766793408459597
2026-02-11 18:45:00,427.139,1.312,0.914,0.994,1.024,-0.248,25128.232,423.732,1.111,-0.072,0.06,0.303,0.297,25128.248,18,45,2,11,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1.0301810865191148,0.24949698189134809,2.862587900265794,0.056925996204933584,0.9339999999999999,0.01599999999962165,0.04799999999886495,1.003999999997177,0.07400000000052387,0.884,0.673,427.026,0.22000000000025466,0.25121040318273846,2.62033333333333,0.8477499999999996,0.1149909416722113
2026-02-11 19:00:00,427.942,1.4,0.917,1.188,1.241,-0.356,25128.248,427.004,1.102,-0.073,0.058,0.288,0.282,25128.262,19,0,2,11,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1.0446127946127948,0.2996632996632997,2.0595879002657966,0.04654895666131621,1.13,0.01599999999962165,0.01599999999962165,0.5620000000017171,0.013999999999214197,0.994,0.769,427.139,0.08349999999973079,0.11466327514420632,2.6203541666666674,0.9524999999999995,0.1873917465275964
2026-02-11 19:15:00,430.195,1.755,0.909,1.178,1.23,-0.352,25128.262,426.209,1.119,-0.073,0.061,0.283,0.277,25128.28,19,15,2,11,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1.0441426146010186,0.298811544991511,0.19341209973418927,0.04923325262308313,1.117,0.013999999999214197,0.01599999999962165,0.2540000000008149,0.013999999999214197,1.188,0.744,427.942,0.023499999999330612,0.016360521588037538,2.6203541666666674,1.0609999999999995,0.14791438965382656
2026-02-11 19:30:00,428.629,1.722,0.91,1.068,1.114,-0.318,25128.28,426.253,1.114,-0.073,0.06,0.282,0.275,25128.294,19,30,2,11,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1.0430711610486891,0.29775280898876405,1.3725879002657848,0.05319148936170212,1.008,0.018000000000029104,0.013999999999214197,0.04799999999886495,0.014000000002852175,1.178,0.884,430.195,0.01599999999962165,0.0016329931547645333,2.620395833333305,1.1069999999999995,0.0929013814034243
2026-02-11 19:45:00,431.941,1.574,0.91,0.976,1.016,-0.28,25128.294,430.149,1.112,-0.074,0.06,0.311,0.305,25128.304,19,45,2,11,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1.040983606557377,0.2868852459016394,1.9394120997341702,0.05791505791505791,0.9159999999999999,0.014000000002852175,0.018000000000029104,0.01599999999962165,0.018000000000029104,1.068,0.994,428.629,0.015500000000429281,0.001914854208621977,2.6203541666666674,1.1024999999999996,0.10033776291439066
2026-02-11 20:00:00,434.008,1.44,0.906,1.08,1.122,-0.303,25128.304,431.399,1.117,-0.074,0.062,0.311,0.305,25128.318,20,0,2,11,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1.038888888888889,0.2805555555555555,4.0064120997341774,0.05429071803852889,1.018,0.00999999999839929,0.014000000002852175,0.01599999999962165,0.013999999999214197,0.976,1.188,431.941,0.014000000000123691,0.0032659863206644718,2.6203124999999923,1.0754999999999997,0.08262969603395745
2026-02-11 20:15:00,434.872,1.595,0.907,1.065,1.111,-0.315,25128.318,432.707,1.128,-0.074,0.061,0.293,0.286,25128.336,20,15,2,11,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1.0431924882629109,0.29577464788732394,4.87041209973421,0.05417406749555951,1.004,0.013999999999214197,0.00999999999839929,0.013999999999214197,0.018000000000029104,1.08,1.178,434.008,0.014000000000123691,0.0032659863206644718,2.620270833333317,1.0472499999999996,0.04794006675002933
2026-02-11 20:30:00,434.717,1.559,0.91,0.936,0.968,-0.248,25128.336,433.531,1.13,-0.074,0.063,0.299,0.292,25128.352,20,30,2,11,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1.034188034188034,0.26495726495726496,4.715412099734181,0.06306306306306306,0.873,0.018000000000029104,0.013999999999214197,0.018000000000029104,0.013999999999214197,1.065,1.068,434.872,0.014000000000123691,0.0032659863206644718,2.6203124999999923,1.0142499999999994,0.06948561002104649
2026-02-11 20:45:00,435.891,1.365,0.89,0.898,0.925,-0.225,25128.352,434.136,1.128,-0.069,0.063,0.307,0.301,25128.368,20,45,2,11,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1.0300668151447663,0.2505567928730512,5.889412099734216,0.0655567117585848,0.835,0.01599999999962165,0.018000000000029104,0.014000000002852175,0.01599999999962165,0.936,0.976,434.717,0.01449999999931606,0.0034156502524665647,2.6203124999999923,0.9947499999999996,0.09131401863896242
